state_name,parlimentary_constituency_name,assembly_constituency_name,nota_votes,candidate_name,party_name,votes_secured
Tamil Nadu,Chennai North,Kolathur,3001,KALIYAMMAL.P,NTK,9003.0
Tamil Nadu,Chennai North,Kolathur,3001,J. SEBASTIN,SUCI(C),111.0
Tamil Nadu,Chennai North,Kolathur,3001,K.PRABHAKARAN,MKat,82.0
Tamil Nadu,Chennai North,Kolathur,3001,L.PRAVEEN KUMAR,PPIS,98.0
Tamil Nadu,Chennai North,Kolathur,3001,A. G. MOURYA,MNM,21576.0
Tamil Nadu,Chennai North,Kolathur,3001,R.ARULMURUGAN,IND,93.0
Tamil Nadu,Chennai North,Kolathur,3001,S.GANESH,IND,232.0
Tamil Nadu,Chennai North,Kolathur,3001,N.SATHEESH KANNAN,IND,81.0
Tamil Nadu,Chennai North,Kolathur,3001,P.SANTHANA KRISHNAN,IND,2684.0
Tamil Nadu,Chennai North,Kolathur,3001,V.SARAVANAN,IND,156.0
Tamil Nadu,Chennai North,Kolathur,3001,G.SRINIVASAN,IND,193.0
Tamil Nadu,Chennai North,Kolathur,3001,S.SELVARAJ,IND,208.0
Tamil Nadu,Chennai North,Kolathur,3001,C.DHANRAJ,IND,124.0
Tamil Nadu,Chennai North,Kolathur,3001,J.DHARANIDHARAN,IND,44.0
Tamil Nadu,Chennai North,Kolathur,3001,A.G.DAMODHARAN,IND,71.0
Tamil Nadu,Chennai North,Kolathur,3001,S.PRITHVIRAJ,IND,72.0
Tamil Nadu,Chennai North,Kolathur,3001,P.MARIMUTHU,IND,65.0
Tamil Nadu,Chennai North,Kolathur,3001,L.RAJ,IND,66.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,ALAGAAPURAM R. MOHANRAJ,DMDK,16586.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,Dr. KALANIDHI VEERASWAMY,DMK,85062.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,S.ROBERT GNANA SEKAR,BSP,706.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,M.L.RAVI,DMSK,129.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,KAMESH,TNLK,301.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,KALIYAMMAL.P,NTK,6141.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,J. SEBASTIN,SUCI(C),100.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,K.PRABHAKARAN,MKat,186.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,L.PRAVEEN KUMAR,PPIS,104.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,A. G. MOURYA,MNM,13186.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,R.ARULMURUGAN,IND,89.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,S.GANESH,IND,233.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,N.SATHEESH KANNAN,IND,121.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,P.SANTHANA KRISHNAN,IND,4085.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,V.SARAVANAN,IND,148.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,G.SRINIVASAN,IND,249.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,S.SELVARAJ,IND,228.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,C.DHANRAJ,IND,155.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,J.DHARANIDHARAN,IND,45.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,A.G.DAMODHARAN,IND,88.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,S.PRITHVIRAJ,IND,70.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,P.MARIMUTHU,IND,52.0
Tamil Nadu,Chennai North,Thiru-Vi-Ka-Nagar,1711,L.RAJ,IND,56.0
Tamil Nadu,Chennai North,Royapuram,1766,ALAGAAPURAM R. MOHANRAJ,DMDK,15815.0
Tamil Nadu,Chennai North,Royapuram,1766,Dr. KALANIDHI VEERASWAMY,DMK,69987.0
Tamil Nadu,Chennai North,Royapuram,1766,S.ROBERT GNANA SEKAR,BSP,388.0
Tamil Nadu,Chennai North,Royapuram,1766,M.L.RAVI,DMSK,100.0
Tamil Nadu,Chennai North,Royapuram,1766,KAMESH,TNLK,449.0
Tamil Nadu,Chennai North,Royapuram,1766,KALIYAMMAL.P,NTK,5825.0
Tamil Nadu,Chennai North,Royapuram,1766,J. SEBASTIN,SUCI(C),78.0
Tamil Nadu,Chennai North,Royapuram,1766,K.PRABHAKARAN,MKat,58.0
Tamil Nadu,Chennai North,Royapuram,1766,L.PRAVEEN KUMAR,PPIS,100.0
Tamil Nadu,Chennai North,Royapuram,1766,A. G. MOURYA,MNM,12768.0
Tamil Nadu,Chennai North,Royapuram,1766,R.ARULMURUGAN,IND,75.0
Tamil Nadu,Chennai North,Royapuram,1766,S.GANESH,IND,133.0
Tamil Nadu,Chennai North,Royapuram,1766,N.SATHEESH KANNAN,IND,82.0
Tamil Nadu,Chennai North,Royapuram,1766,P.SANTHANA KRISHNAN,IND,2782.0
Tamil Nadu,Chennai North,Royapuram,1766,V.SARAVANAN,IND,157.0
Tamil Nadu,Chennai North,Royapuram,1766,G.SRINIVASAN,IND,196.0
Tamil Nadu,Chennai North,Royapuram,1766,S.SELVARAJ,IND,212.0
Tamil Nadu,Chennai North,Royapuram,1766,C.DHANRAJ,IND,135.0
Tamil Nadu,Chennai North,Royapuram,1766,J.DHARANIDHARAN,IND,38.0
Tamil Nadu,Chennai North,Royapuram,1766,A.G.DAMODHARAN,IND,82.0
Tamil Nadu,Chennai North,Royapuram,1766,S.PRITHVIRAJ,IND,64.0
Tamil Nadu,Chennai North,Royapuram,1766,P.MARIMUTHU,IND,34.0
Tamil Nadu,Chennai North,Royapuram,1766,L.RAJ,IND,70.0
Tamil Nadu,Chennai South,Virugampakkam,2545,KOTTUR R.KUMAR,BSP,283.0
Tamil Nadu,Chennai South,Virugampakkam,2545,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,DMK,78535.0
Tamil Nadu,Chennai South,Virugampakkam,2545,Dr.J.JAYAVARDHAN,ADMK,42483.0
Tamil Nadu,Chennai South,Virugampakkam,2545,SAIKUMAR.S,SUCI(C),214.0
Tamil Nadu,Chennai South,Virugampakkam,2545,S.SRINIVASAN (A) POWER STAR,RPI,87.0
Tamil Nadu,Chennai South,Virugampakkam,2545,V.THIRUNAVUKARASU,MKat,53.0
Tamil Nadu,Chennai South,Virugampakkam,2545,Dr.A.NARESH,TNLK,149.0
Tamil Nadu,Chennai South,Virugampakkam,2545,K.MURALI KRISHNAN,PPOI,91.0
Tamil Nadu,Chennai South,Virugampakkam,2545,R.RANGARAJAN,MNM,21497.0
Tamil Nadu,Chennai South,Virugampakkam,2545,R.JOHNSON,ICF,65.0
Tamil Nadu,Chennai South,Virugampakkam,2545,M.A.JAYAKUMAR,DMSK,68.0
Tamil Nadu,Chennai South,Virugampakkam,2545,A.J.SHERINE,NTK,6537.0
Tamil Nadu,Chennai South,Virugampakkam,2545,AGNI SRIRAMACHANDRAN,IND,213.0
Tamil Nadu,Chennai South,Virugampakkam,2545,S.ASHOK,IND,48.0
Tamil Nadu,Chennai South,Virugampakkam,2545,P.AZHAGIRI,IND,68.0
Tamil Nadu,Chennai South,Virugampakkam,2545,S.ELANKUMARAN,IND,130.0
Tamil Nadu,Chennai South,Virugampakkam,2545,R.GANESAN,IND,71.0
Tamil Nadu,Chennai South,Virugampakkam,2545,K.KANNAN,IND,95.0
Tamil Nadu,Chennai South,Virugampakkam,2545,B.KARTHIKEYAN,IND,90.0
Tamil Nadu,Chennai South,Virugampakkam,2545,D.KARTHICK,IND,172.0
Tamil Nadu,Chennai South,Virugampakkam,2545,K.SARAVANA PERUMAL,IND,214.0
Tamil Nadu,Chennai South,Virugampakkam,2545,I.CHIDAMBARA ANANTHA RAJA (A) ICARR WEEOUI,IND,111.0
Tamil Nadu,Chennai South,Virugampakkam,2545,SIBI CHAKKARAVARTHY,IND,98.0
Tamil Nadu,Chennai South,Virugampakkam,2545,K.SUDHAGAR,IND,28.0
Tamil Nadu,Chennai South,Virugampakkam,2545,N.SUBRAMANI,IND,53.0
Tamil Nadu,Chennai South,Virugampakkam,2545,Dr.E.SUBAYA (A) ESAKKI SUBAYA,IND,4406.0
Tamil Nadu,Chennai South,Virugampakkam,2545,E.DHANASEKARAN,IND,40.0
Tamil Nadu,Chennai South,Virugampakkam,2545,G.DHANASEKARAN,IND,74.0
Tamil Nadu,Chennai South,Virugampakkam,2545,G.DEVASAHAYAM,IND,45.0
Tamil Nadu,Chennai South,Virugampakkam,2545,KUPPAL.G.DEVADOSS,IND,34.0
Tamil Nadu,Chennai South,Virugampakkam,2545,S.MANOVA,IND,32.0
Tamil Nadu,Chennai South,Virugampakkam,2545,MURTHY.M,IND,180.0
Tamil Nadu,Chennai South,Virugampakkam,2545,A.RAVICHANDRAN,IND,53.0
Tamil Nadu,Chennai South,Virugampakkam,2545,M.RADHA,IND,111.0
Tamil Nadu,Chennai South,Virugampakkam,2545,B.RAJI,IND,28.0
Tamil Nadu,Chennai South,Virugampakkam,2545,M.RAJESWARI PRIYA,IND,117.0
Tamil Nadu,Chennai South,Virugampakkam,2545,C.ROSI,IND,68.0
Tamil Nadu,Chennai South,Virugampakkam,2545,J.JANCI RANI,IND,127.0
Tamil Nadu,Chennai South,Virugampakkam,2545,FARMER K.JAYARAMAN,IND,127.0
Tamil Nadu,Chennai South,Virugampakkam,2545,D.HARI HARAN,IND,24.0
Tamil Nadu,Chennai South,Saidapet,2267,KOTTUR R.KUMAR,BSP,414.0
Tamil Nadu,Chennai South,Saidapet,2267,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,DMK,84928.0
Tamil Nadu,Chennai South,Saidapet,2267,Dr.J.JAYAVARDHAN,ADMK,35069.0
Tamil Nadu,Chennai South,Saidapet,2267,SAIKUMAR.S,SUCI(C),209.0
Tamil Nadu,Chennai South,Saidapet,2267,S.SRINIVASAN (A) POWER STAR,RPI,84.0
Tamil Nadu,Chennai South,Saidapet,2267,V.THIRUNAVUKARASU,MKat,69.0
Tamil Nadu,Chennai South,Saidapet,2267,Dr.A.NARESH,TNLK,148.0
Tamil Nadu,Chennai South,Saidapet,2267,K.MURALI KRISHNAN,PPOI,83.0
Tamil Nadu,Chennai South,Saidapet,2267,R.RANGARAJAN,MNM,18033.0
Tamil Nadu,Chennai South,Saidapet,2267,R.JOHNSON,ICF,66.0
Tamil Nadu,Chennai South,Saidapet,2267,M.A.JAYAKUMAR,DMSK,69.0
Tamil Nadu,Chennai South,Saidapet,2267,A.J.SHERINE,NTK,7051.0
Tamil Nadu,Chennai South,Saidapet,2267,AGNI SRIRAMACHANDRAN,IND,211.0
Tamil Nadu,Chennai South,Saidapet,2267,S.ASHOK,IND,48.0
Tamil Nadu,Chennai South,Saidapet,2267,P.AZHAGIRI,IND,100.0
Tamil Nadu,Chennai South,Saidapet,2267,S.ELANKUMARAN,IND,117.0
Tamil Nadu,Chennai South,Saidapet,2267,R.GANESAN,IND,94.0
Tamil Nadu,Chennai South,Saidapet,2267,K.KANNAN,IND,94.0
Tamil Nadu,Chennai South,Saidapet,2267,B.KARTHIKEYAN,IND,69.0
Tamil Nadu,Chennai South,Saidapet,2267,D.KARTHICK,IND,182.0
Tamil Nadu,Chennai South,Saidapet,2267,K.SARAVANA PERUMAL,IND,294.0
Tamil Nadu,Chennai South,Saidapet,2267,I.CHIDAMBARA ANANTHA RAJA (A) ICARR WEEOUI,IND,104.0
Tamil Nadu,Chennai South,Saidapet,2267,SIBI CHAKKARAVARTHY,IND,89.0
Tamil Nadu,Chennai South,Saidapet,2267,K.SUDHAGAR,IND,31.0
Tamil Nadu,Chennai South,Saidapet,2267,N.SUBRAMANI,IND,58.0
Tamil Nadu,Chennai South,Saidapet,2267,Dr.E.SUBAYA (A) ESAKKI SUBAYA,IND,5128.0
Tamil Nadu,Chennai South,Saidapet,2267,E.DHANASEKARAN,IND,38.0
Tamil Nadu,Chennai South,Saidapet,2267,G.DHANASEKARAN,IND,59.0
Tamil Nadu,Chennai South,Saidapet,2267,G.DEVASAHAYAM,IND,47.0
Tamil Nadu,Chennai South,Saidapet,2267,KUPPAL.G.DEVADOSS,IND,47.0
Tamil Nadu,Chennai South,Saidapet,2267,S.MANOVA,IND,39.0
Tamil Nadu,Chennai South,Saidapet,2267,MURTHY.M,IND,172.0
Tamil Nadu,Chennai South,Saidapet,2267,A.RAVICHANDRAN,IND,50.0
Tamil Nadu,Chennai South,Saidapet,2267,M.RADHA,IND,124.0
Tamil Nadu,Chennai South,Saidapet,2267,B.RAJI,IND,32.0
Tamil Nadu,Chennai South,Saidapet,2267,M.RAJESWARI PRIYA,IND,81.0
Tamil Nadu,Chennai South,Saidapet,2267,C.ROSI,IND,70.0
Tamil Nadu,Chennai South,Saidapet,2267,J.JANCI RANI,IND,44.0
Tamil Nadu,Chennai South,Saidapet,2267,FARMER K.JAYARAMAN,IND,102.0
Tamil Nadu,Chennai South,Saidapet,2267,D.HARI HARAN,IND,34.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,KOTTUR R.KUMAR,BSP,281.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,DMK,57232.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,Dr.J.JAYAVARDHAN,ADMK,45498.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,SAIKUMAR.S,SUCI(C),163.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,S.SRINIVASAN (A) POWER STAR,RPI,80.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,V.THIRUNAVUKARASU,MKat,46.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,Dr.A.NARESH,TNLK,116.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,K.MURALI KRISHNAN,PPOI,102.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,R.RANGARAJAN,MNM,18272.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,R.JOHNSON,ICF,74.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,M.A.JAYAKUMAR,DMSK,72.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,A.J.SHERINE,NTK,3981.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,AGNI SRIRAMACHANDRAN,IND,125.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,S.ASHOK,IND,28.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,P.AZHAGIRI,IND,45.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,S.ELANKUMARAN,IND,85.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,R.GANESAN,IND,70.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,K.KANNAN,IND,63.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,B.KARTHIKEYAN,IND,66.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,D.KARTHICK,IND,126.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,K.SARAVANA PERUMAL,IND,147.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,I.CHIDAMBARA ANANTHA RAJA (A) ICARR WEEOUI,IND,95.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,SIBI CHAKKARAVARTHY,IND,82.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,K.SUDHAGAR,IND,22.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,N.SUBRAMANI,IND,49.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,Dr.E.SUBAYA (A) ESAKKI SUBAYA,IND,2974.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,E.DHANASEKARAN,IND,62.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,G.DHANASEKARAN,IND,41.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,G.DEVASAHAYAM,IND,30.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,KUPPAL.G.DEVADOSS,IND,14.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,S.MANOVA,IND,28.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,MURTHY.M,IND,114.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,A.RAVICHANDRAN,IND,60.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,M.RADHA,IND,111.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,B.RAJI,IND,25.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,M.RAJESWARI PRIYA,IND,67.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,C.ROSI,IND,50.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,J.JANCI RANI,IND,48.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,FARMER K.JAYARAMAN,IND,101.0
Tamil Nadu,Chennai South,Thiyagarayanagar,2233,D.HARI HARAN,IND,32.0
Tamil Nadu,Chennai South,Mylapore,2354,KOTTUR R.KUMAR,BSP,371.0
Tamil Nadu,Chennai South,Mylapore,2354,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,DMK,74236.0
Tamil Nadu,Chennai South,Mylapore,2354,Dr.J.JAYAVARDHAN,ADMK,42457.0
Tamil Nadu,Chennai South,Mylapore,2354,SAIKUMAR.S,SUCI(C),191.0
Tamil Nadu,Chennai South,Mylapore,2354,S.SRINIVASAN (A) POWER STAR,RPI,103.0
Tamil Nadu,Chennai South,Mylapore,2354,V.THIRUNAVUKARASU,MKat,63.0
Tamil Nadu,Chennai South,Mylapore,2354,Dr.A.NARESH,TNLK,189.0
Tamil Nadu,Chennai South,Mylapore,2354,K.MURALI KRISHNAN,PPOI,177.0
Tamil Nadu,Chennai South,Mylapore,2354,R.RANGARAJAN,MNM,18722.0
Tamil Nadu,Chennai South,Mylapore,2354,R.JOHNSON,ICF,71.0
Tamil Nadu,Chennai South,Mylapore,2354,M.A.JAYAKUMAR,DMSK,104.0
Tamil Nadu,Chennai South,Mylapore,2354,A.J.SHERINE,NTK,5488.0
Tamil Nadu,Chennai South,Mylapore,2354,AGNI SRIRAMACHANDRAN,IND,205.0
Tamil Nadu,Chennai South,Mylapore,2354,S.ASHOK,IND,42.0
Tamil Nadu,Chennai South,Mylapore,2354,P.AZHAGIRI,IND,64.0
Tamil Nadu,Chennai South,Mylapore,2354,S.ELANKUMARAN,IND,134.0
Tamil Nadu,Chennai South,Mylapore,2354,R.GANESAN,IND,107.0
Tamil Nadu,Chennai South,Mylapore,2354,K.KANNAN,IND,83.0
Tamil Nadu,Chennai South,Mylapore,2354,B.KARTHIKEYAN,IND,64.0
Tamil Nadu,Chennai South,Mylapore,2354,D.KARTHICK,IND,127.0
Tamil Nadu,Chennai South,Mylapore,2354,K.SARAVANA PERUMAL,IND,306.0
Tamil Nadu,Chennai South,Mylapore,2354,I.CHIDAMBARA ANANTHA RAJA (A) ICARR WEEOUI,IND,85.0
Tamil Nadu,Chennai South,Mylapore,2354,SIBI CHAKKARAVARTHY,IND,76.0
Tamil Nadu,Chennai South,Mylapore,2354,K.SUDHAGAR,IND,35.0
Tamil Nadu,Chennai South,Mylapore,2354,N.SUBRAMANI,IND,68.0
Tamil Nadu,Chennai South,Mylapore,2354,Dr.E.SUBAYA (A) ESAKKI SUBAYA,IND,4925.0
Tamil Nadu,Chennai South,Mylapore,2354,E.DHANASEKARAN,IND,47.0
Tamil Nadu,Chennai South,Mylapore,2354,G.DHANASEKARAN,IND,64.0
Tamil Nadu,Chennai South,Mylapore,2354,G.DEVASAHAYAM,IND,50.0
Tamil Nadu,Chennai South,Mylapore,2354,KUPPAL.G.DEVADOSS,IND,66.0
Tamil Nadu,Chennai South,Mylapore,2354,S.MANOVA,IND,32.0
Tamil Nadu,Chennai South,Mylapore,2354,MURTHY.M,IND,165.0
Tamil Nadu,Chennai South,Mylapore,2354,A.RAVICHANDRAN,IND,52.0
Tamil Nadu,Chennai South,Mylapore,2354,M.RADHA,IND,189.0
Tamil Nadu,Chennai South,Mylapore,2354,B.RAJI,IND,26.0
Tamil Nadu,Chennai South,Mylapore,2354,M.RAJESWARI PRIYA,IND,90.0
Tamil Nadu,Chennai South,Mylapore,2354,C.ROSI,IND,67.0
Tamil Nadu,Chennai South,Mylapore,2354,J.JANCI RANI,IND,35.0
Tamil Nadu,Chennai South,Mylapore,2354,FARMER K.JAYARAMAN,IND,105.0
Tamil Nadu,Chennai South,Mylapore,2354,D.HARI HARAN,IND,30.0
Tamil Nadu,Chennai South,Velachery,2667,KOTTUR R.KUMAR,BSP,349.0
Tamil Nadu,Chennai South,Velachery,2667,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,DMK,83352.0
Tamil Nadu,Chennai South,Velachery,2667,Dr.J.JAYAVARDHAN,ADMK,48618.0
Tamil Nadu,Chennai South,Velachery,2667,SAIKUMAR.S,SUCI(C),229.0
Tamil Nadu,Chennai South,Velachery,2667,S.SRINIVASAN (A) POWER STAR,RPI,93.0
Tamil Nadu,Chennai South,Velachery,2667,V.THIRUNAVUKARASU,MKat,74.0
Tamil Nadu,Chennai South,Velachery,2667,Dr.A.NARESH,TNLK,223.0
Tamil Nadu,Chennai South,Velachery,2667,K.MURALI KRISHNAN,PPOI,122.0
Tamil Nadu,Chennai South,Velachery,2667,R.RANGARAJAN,MNM,23099.0
Tamil Nadu,Chennai South,Velachery,2667,R.JOHNSON,ICF,76.0
Tamil Nadu,Chennai South,Velachery,2667,M.A.JAYAKUMAR,DMSK,138.0
Tamil Nadu,Chennai South,Velachery,2667,A.J.SHERINE,NTK,7477.0
Tamil Nadu,Chennai South,Velachery,2667,AGNI SRIRAMACHANDRAN,IND,187.0
Tamil Nadu,Chennai South,Velachery,2667,S.ASHOK,IND,54.0
Tamil Nadu,Chennai South,Velachery,2667,P.AZHAGIRI,IND,98.0
Tamil Nadu,Chennai South,Velachery,2667,S.ELANKUMARAN,IND,155.0
Tamil Nadu,Chennai South,Velachery,2667,R.GANESAN,IND,109.0
Tamil Nadu,Chennai South,Velachery,2667,K.KANNAN,IND,105.0
Tamil Nadu,Chennai South,Velachery,2667,B.KARTHIKEYAN,IND,70.0
Tamil Nadu,Chennai South,Velachery,2667,D.KARTHICK,IND,174.0
Tamil Nadu,Chennai South,Velachery,2667,K.SARAVANA PERUMAL,IND,277.0
Tamil Nadu,Chennai South,Velachery,2667,I.CHIDAMBARA ANANTHA RAJA (A) ICARR WEEOUI,IND,115.0
Tamil Nadu,Chennai South,Velachery,2667,SIBI CHAKKARAVARTHY,IND,106.0
Tamil Nadu,Chennai South,Velachery,2667,K.SUDHAGAR,IND,35.0
Tamil Nadu,Chennai South,Velachery,2667,N.SUBRAMANI,IND,72.0
Tamil Nadu,Chennai South,Velachery,2667,Dr.E.SUBAYA (A) ESAKKI SUBAYA,IND,4901.0
Tamil Nadu,Chennai South,Velachery,2667,E.DHANASEKARAN,IND,56.0
Tamil Nadu,Chennai South,Velachery,2667,G.DHANASEKARAN,IND,72.0
Tamil Nadu,Chennai South,Velachery,2667,G.DEVASAHAYAM,IND,123.0
Tamil Nadu,Chennai South,Velachery,2667,KUPPAL.G.DEVADOSS,IND,61.0
Tamil Nadu,Chennai South,Velachery,2667,S.MANOVA,IND,52.0
Tamil Nadu,Chennai South,Velachery,2667,MURTHY.M,IND,226.0
Tamil Nadu,Chennai South,Velachery,2667,A.RAVICHANDRAN,IND,68.0
Tamil Nadu,Chennai South,Velachery,2667,M.RADHA,IND,195.0
Tamil Nadu,Chennai South,Velachery,2667,B.RAJI,IND,31.0
Tamil Nadu,Chennai South,Velachery,2667,M.RAJESWARI PRIYA,IND,145.0
Tamil Nadu,Chennai South,Velachery,2667,C.ROSI,IND,94.0
Tamil Nadu,Chennai South,Velachery,2667,J.JANCI RANI,IND,37.0
Tamil Nadu,Chennai South,Velachery,2667,FARMER K.JAYARAMAN,IND,154.0
Tamil Nadu,Chennai South,Velachery,2667,D.HARI HARAN,IND,27.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,KOTTUR R.KUMAR,BSP,699.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,T.SUMATHY (A) THAMIZHACHI THANGAPANDIAN,DMK,184957.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,Dr.J.JAYAVARDHAN,ADMK,88027.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,SAIKUMAR.S,SUCI(C),483.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,S.SRINIVASAN (A) POWER STAR,RPI,218.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,V.THIRUNAVUKARASU,MKat,130.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,Dr.A.NARESH,TNLK,554.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,K.MURALI KRISHNAN,PPOI,285.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,R.RANGARAJAN,MNM,35711.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,R.JOHNSON,ICF,160.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,M.A.JAYAKUMAR,DMSK,187.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,A.J.SHERINE,NTK,19622.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,AGNI SRIRAMACHANDRAN,IND,502.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,S.ASHOK,IND,127.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,P.AZHAGIRI,IND,178.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,S.ELANKUMARAN,IND,337.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,R.GANESAN,IND,222.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,K.KANNAN,IND,195.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,B.KARTHIKEYAN,IND,174.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,D.KARTHICK,IND,422.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,K.SARAVANA PERUMAL,IND,407.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,I.CHIDAMBARA ANANTHA RAJA (A) ICARR WEEOUI,IND,233.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,SIBI CHAKKARAVARTHY,IND,196.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,K.SUDHAGAR,IND,73.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,N.SUBRAMANI,IND,131.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,Dr.E.SUBAYA (A) ESAKKI SUBAYA,IND,7148.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,E.DHANASEKARAN,IND,107.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,G.DHANASEKARAN,IND,127.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,G.DEVASAHAYAM,IND,167.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,KUPPAL.G.DEVADOSS,IND,91.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,S.MANOVA,IND,109.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,MURTHY.M,IND,572.0
Tamil Nadu,Chennai South,Shozhinganallur,4772,A.RAVICHANDRAN,IND,144.0
