state_name,assembly_constituency_number,assembly_ constituency_name,candidate_name,sex,age,category,party_name,party_symbol,general_votes,postal_votes,secured_votes,percentage_votes_polled,total_voters
Maharashtra,123,Nashik East,11 Subhash Balasaheb Patil,MALE,49.0,GENERAL,IND,COMPUTER,217,1.0,218,0.120429347,355502.0
Maharashtra,123,Nashik East,12 Sharad (Baban) Kashinath Bodke,MALE,31.0,GENERAL,IND,Pressure Cooker,154,0.0,154,0.085073943,355502.0
Maharashtra,123,Nashik East,13 Avhad Mahesh Zunjar,MALE,48.0,GENERAL,IND,Ganna Kisan,121,1.0,122,0.06739624,355502.0
Maharashtra,124,Nashik central,1 DEVYANI SUHAS PHARANDE,FEMALE,53.0,GENERAL,BJP,Lotus,73141,319.0,73460,47.29864594,319566.0
Maharashtra,124,Nashik central,2 HEMLATA NINAD PATIL,FEMALE,53.0,GENERAL,INC,Hand,44874,188.0,45062,29.01404279,319566.0
Maharashtra,124,Nashik central,3 BHOSALE NITIN KESHAVRAO,MALE,50.0,GENERAL,MNS,Railway Engine,22010,130.0,22140,14.25526846,319566.0
Maharashtra,124,Nashik central,4 SANJAY BHARAT SABALE,MALE,54.0,GENERAL,VBA,Gas Cylinder,9127,36.0,9163,5.89977529,319566.0
Maharashtra,124,Nashik central,6 DEEPAK RANGNATH DOKE,MALE,31.0,SC,BSP,Elephant,930,3.0,933,0.600730148,319566.0
Maharashtra,124,Nashik central,7 KANOJE PRAKASH GIRIDHAR,MALE,52.0,GENERAL,IND,Balloon,565,0.0,565,0.36378621,319566.0
Maharashtra,124,Nashik central,8 AJIJ ABBAS PATHAN,MALE,59.0,GENERAL,IND,Auto- Rickshaw,532,1.0,533,0.343182389,319566.0
Maharashtra,124,Nashik central,9 WAGH KAPIL SUDHAKAR,MALE,35.0,SC,APoI,Coat,391,0.0,391,0.251752934,319566.0
Maharashtra,124,Nashik central,10 DEVIDAS PIRAJI SARKATE,MALE,44.0,SC,IND,Cup & Saucer,333,0.0,333,0.214408509,319566.0
Maharashtra,124,Nashik central,11 VILAS MADHUKAR DESALE (PATIL),MALE,46.0,GENERAL,IND,Ice Cream,235,3.0,238,0.153240917,319566.0
Maharashtra,125,Nashik West,1 Seema Mahesh Hiray (Seematai),FEMALE,49.0,GENERAL,BJP,Lotus,77801,240.0,78041,35.64508836,401795.0
Maharashtra,125,Nashik West,2 Dr. Apoorva Prashant Hiray,MALE,39.0,GENERAL,NCP,Clock,67979,316.0,68295,31.19362014,401795.0
Maharashtra,125,Nashik West,3 Dilip Dattu Datir,MALE,42.0,GENERAL,MNS,Railway Engine,25437,64.0,25501,11.64753653,401795.0
Maharashtra,125,Nashik West,4 Dhondiram Limbaji Karad,MALE,62.0,GENERAL,CPIM,"Hammer, Sickle and Star",22611,46.0,22657,10.34854457,401795.0
Maharashtra,125,Nashik West,5 Vilas Ramdas Shinde,MALE,48.0,GENERAL,IND,Bat,16384,45.0,16429,7.503916616,401795.0
Maharashtra,125,Nashik West,6 Bipin Annasaheb Katare,MALE,29.0,SC,IND,Gas Cylinder,2267,3.0,2270,1.036818475,401795.0
Maharashtra,125,Nashik West,8 Bhimrao Lakshmanrao Jadhav,MALE,49.0,SC,BSP,Elephant,786,2.0,788,0.359917603,401795.0
Maharashtra,125,Nashik West,9 Deva Haribhau Waghmare,MALE,41.0,GENERAL,IND,Tractor Chalata Kissan,786,1.0,787,0.359460854,401795.0
Maharashtra,125,Nashik West,10 Nitin Narayan Sarode,MALE,38.0,GENERAL,IND,Helmet,424,2.0,426,0.194574745,401795.0
Maharashtra,125,Nashik West,11 Lankesh Ananda Mistari,MALE,38.0,GENERAL,IND,Auto- Rickshaw,300,0.0,300,0.137024468,401795.0
Maharashtra,125,Nashik West,12 Datta Dnyandev Ambhore,MALE,28.0,SC,PPID,Black Board,250,0.0,250,0.114187057,401795.0
Maharashtra,125,Nashik West,13 Manisha Bhavsing Salunke,FEMALE,36.0,GENERAL,BVA,Whistle,225,0.0,225,0.102768351,401795.0
Maharashtra,125,Nashik West,14 Sachin Punjaram Ahirrao,MALE,39.0,GENERAL,IND,Cup & Saucer,182,0.0,182,0.083128177,401795.0
Maharashtra,125,Nashik West,15 Shivaji Subhash Wagh,MALE,35.0,GENERAL,IND,Iron,161,0.0,161,0.073536464,401795.0
Maharashtra,125,Nashik West,16 Bhiva Lahu Kale,MALE,52.0,SC,IND,Air Conditioner,132,0.0,132,0.060290766,401795.0
Maharashtra,125,Nashik West,17 Prof. Mehta Shalikram Nagbhide,MALE,53.0,SC,IND,COMPUTER,127,1.0,128,0.058463773,401795.0
Maharashtra,125,Nashik West,18 Mangesh Pundlik Pawar,MALE,27.0,SC,BMUP,Cot,84,0.0,84,0.038366851,401795.0
Maharashtra,125,Nashik West,19 Kolappa Hanumant Dhotre,MALE,56.0,GENERAL,IND,Television,83,0.0,83,0.037910103,401795.0
Maharashtra,125,Nashik West,20 Devakaran Shankar Tayade,MALE,62.0,GENERAL,IND,Chakki,82,0.0,82,0.037453355,401795.0
Maharashtra,126,Devlali  ,1 SAROJ BABULAL AHIRE,FEMALE,38.0,SC,NCP,Clock,84108,218.0,84326,58.08975993,264873.0
Maharashtra,126,Devlali  ,2 YOGESH BABANRAO GHOLAP,MALE,39.0,SC,SHS,Bow and Arrow,42464,160.0,42624,29.36244963,264873.0
Maharashtra,126,Devlali  ,3 GAUTAM SUKDEO WAGH,MALE,58.0,SC,VBA,Gas Cylinder,9207,16.0,9223,6.353459856,264873.0
Maharashtra,126,Devlali  ,4 SIDDHANT LAXMAN MANDALE,MALE,28.0,SC,MNS,Railway Engine,3190,8.0,3198,2.203010368,264873.0
Maharashtra,126,Devlali  ,5 AMOL CHANGDEO PATHADE,MALE,29.0,SC,BSP,Elephant,1470,6.0,1476,1.016774016,264873.0
Maharashtra,126,Devlali  ,7 RAVINDRA PUNDLIK SALVE,MALE,35.0,SC,IND,Cup & Saucer,815,1.0,816,0.562118968,264873.0
Maharashtra,126,Devlali  ,8 RAVIKIRAN CHANDRAKANT GHOLAP,MALE,45.0,SC,IND,Television,569,2.0,571,0.393345503,264873.0
Maharashtra,126,Devlali  ,9 PARAMDEO FAKIRRAO AHIRRAO,MALE,30.0,SC,IND,Whistle,513,0.0,513,0.353390969,264873.0
Maharashtra,126,Devlali  ,10 VILAS SHRIPATI KHARAT,MALE,35.0,SC,APoI,Coat,355,1.0,356,0.245238177,264873.0
Maharashtra,126,Devlali  ,11 RAVI KESHAV BAGUL,MALE,44.0,SC,IND,Helicopter,356,0.0,356,0.245238177,264873.0
Maharashtra,126,Devlali  ,12 AMAR KASHINATH DONDE,MALE,37.0,SC,BMUP,Cot,249,0.0,249,0.17152895,264873.0
Maharashtra,126,Devlali  ,13 VIKRANT UDHAO LOKHANDE,MALE,37.0,SC,PPID,Black Board,216,0.0,216,0.148796197,264873.0
Maharashtra,127,Igatpuri ,1 Hiraman Bhika Khoskar,MALE,55.0,ST,INC,Hand,86392,169.0,86561,51.74339018,259809.0
Maharashtra,127,Igatpuri ,2 Nirmala Ramesh Gavit,FEMALE,55.0,ST,SHS,Bow and Arrow,54907,99.0,55006,32.88082301,259809.0
Maharashtra,127,Igatpuri ,3 Luckybhau Bhika Jadhav,MALE,28.0,ST,VBA,Gas Cylinder,9954,21.0,9975,5.962735147,259809.0
Maharashtra,127,Igatpuri ,4 Yogesh Kiran Shevre,MALE,37.0,ST,MNS,Railway Engine,6544,22.0,6566,3.924944258,259809.0
Maharashtra,127,Igatpuri ,6 Shaila Shioram Zole,FEMALE,35.0,ST,IND,Helmet,1499,7.0,1506,0.900238509,259809.0
Maharashtra,127,Igatpuri ,7 Shivram Dharma Khane,MALE,34.0,ST,BTP,Auto- Rickshaw,1455,6.0,1461,0.873338952,259809.0
Maharashtra,127,Igatpuri ,8 Adv. Yashwant Walu Pardhi,MALE,41.0,ST,IND,Sewing Machine,1276,2.0,1278,0.76394742,259809.0
Maharashtra,127,Igatpuri ,9 Vikas Mohan Shengal,MALE,37.0,ST,IND,Bat,1110,0.0,1110,0.663522407,259809.0
Maharashtra,127,Igatpuri ,10 Dattataray Damodhar Narale,MALE,45.0,ST,IND,Cup & Saucer,767,0.0,767,0.458488006,259809.0
Maharashtra,128,Dahanu ,1 Nikole Vinod Bhiva,MALE,43.0,ST,CPIM,"Hammer, Sickle and Star",72068,46.0,72114,43.44714154,272085.0
Maharashtra,128,Dahanu ,2 Dhanare Paskal Janya,MALE,47.0,ST,BJP,Lotus,67326,81.0,67407,40.61127478,272085.0
Maharashtra,128,Dahanu ,3 Sunil Lahanya Ebhad,MALE,35.0,ST,MNS,Railway Engine,6319,13.0,6332,3.814894476,272085.0
Maharashtra,128,Dahanu ,5 Randhe  Damodar  Shirad,MALE,62.0,ST,IND,Key,2819,4.0,2823,1.700797079,272085.0
Maharashtra,128,Dahanu ,6 Dumada Rajesh Ravaji,MALE,26.0,ST,BSP,Elephant,2669,2.0,2671,1.609220332,272085.0
Maharashtra,128,Dahanu ,7 Dhi.Santosh Kisan Pagi,MALE,30.0,ST,APoI,Coat,2647,1.0,2648,1.595363325,272085.0
Maharashtra,128,Dahanu ,8 Ramesh Janu Malavkar,MALE,54.0,ST,IND,Bat,2235,7.0,2242,1.350757014,272085.0
Maharashtra,128,Dahanu ,9 Adv. Pravin Navsha Valvi,MALE,37.0,ST,BTP,Auto- Rickshaw,2065,4.0,2069,1.246528217,272085.0
Maharashtra,128,Dahanu ,10 Vijay Kakdya Ghorkhana,MALE,26.0,ST,BMUP,Cot,1464,3.0,1467,0.883836102,272085.0
Maharashtra,128,Dahanu ,11 Shilanand Beena Katela,MALE,35.0,ST,VBA,Gas Cylinder,1384,0.0,1384,0.833830378,272085.0
Maharashtra,129,Vikramgad ,1 Bhusara Sunil Chandrakant,MALE,40.0,ST,NCP,Clock,88264,161.0,88425,48.36169131,266576.0
Maharashtra,129,Vikramgad ,2 Dr.Hemant Vishnu Savara,MALE,42.0,ST,BJP,Lotus,66905,121.0,67026,36.65807997,266576.0
Maharashtra,129,Vikramgad ,4 Kama Dharma Tabale,MALE,63.0,ST,RMPOI,Pot,4031,1.0,4032,2.205194677,266576.0
Maharashtra,129,Vikramgad ,5 Bhoir Suresh Bhau,MALE,36.0,ST,CPI,Ears of Corn And Sickle,3881,1.0,3882,2.123156185,266576.0
Maharashtra,129,Vikramgad ,6 Bhalchandra Navsu Morgha,MALE,43.0,ST,IND,Tractor Chalata Kissan,2768,3.0,2771,1.515524417,266576.0
Maharashtra,129,Vikramgad ,7 Com. Sakharam Bhoi,MALE,52.0,ST,MLPOIRF,Whistle,2043,0.0,2043,1.117364267,266576.0
Maharashtra,129,Vikramgad ,8 Santosh Ramdas Wagh,MALE,35.0,ST,VBA,Gas Cylinder,1747,4.0,1751,0.957662669,266576.0
Maharashtra,129,Vikramgad ,9 Adv. Pramod Yedu Doke,MALE,29.0,ST,IND,Rubber Stamp,1649,10.0,1659,0.907345727,266576.0
Maharashtra,129,Vikramgad ,10 Mohan Baraku Guhe,MALE,47.0,ST,BTP,Auto- Rickshaw,1479,2.0,1481,0.809993382,266576.0
Maharashtra,129,Vikramgad ,11 Sanjay Raghunath Ghatal,MALE,38.0,ST,BSP,Elephant,1274,2.0,1276,0.697874109,266576.0
Maharashtra,130,Palghar ,1 SHRINIVAS CHINTAMAN VANGA,MALE,37.0,ST,SHS,Bow and Arrow,67835,205.0,68040,52.58439471,274026.0
Maharashtra,130,Palghar ,2 YOGESH SHANKAR NAM,MALE,41.0,ST,INC,Hand,27687,48.0,27735,21.4348646,274026.0
Maharashtra,130,Palghar ,3 UMESH GOPAL GOVARI,MALE,29.0,ST,MNS,Railway Engine,12794,25.0,12819,9.907103994,274026.0
Maharashtra,130,Palghar ,4 VIRAJ RAMCHANDRA GADAG,MALE,30.0,ST,VBA,Gas Cylinder,11461,8.0,11469,8.863762829,274026.0
Maharashtra,130,Palghar ,6 JADHAV SURESH GANESH,MALE,29.0,ST,BSP,Elephant,2192,2.0,2194,1.695622604,274026.0
Maharashtra,131,Boisar ,1 Rajesh Raghunath Patil,MALE,44.0,ST,BVA,Whistle,78671,32.0,78703,36.97545713,315434.0
Maharashtra,131,Boisar ,2 Tare Vilas Sukur,MALE,47.0,ST,SHS,Bow and Arrow,75898,53.0,75951,35.68253998,315434.0
Maharashtra,131,Boisar ,3 Janathe Santosh Shivram,MALE,34.0,ST,IND,Cup & Saucer,30932,20.0,30952,14.54155939,315434.0
Maharashtra,131,Boisar ,4 Dinkar Dattatrey Wadhan,MALE,54.0,ST,MNS,Railway Engine,14769,11.0,14780,6.943791931,315434.0
Maharashtra,131,Boisar ,6 Prof. Rajesingh Manga Koli,MALE,50.0,ST,VBA,Gas Cylinder,2874,8.0,2882,1.353992445,315434.0
Maharashtra,131,Boisar ,7 Rupesh Ramachandra Dhangada,MALE,36.0,ST,SanS,Auto- Rickshaw,1984,2.0,1986,0.933042678,315434.0
Maharashtra,131,Boisar ,8 Sunil Dasharath Guhe,MALE,33.0,ST,BSP,Elephant,1855,2.0,1857,0.872437186,315434.0
Maharashtra,131,Boisar ,9 Shyam Anant Gawari,MALE,36.0,ST,BTP,Bat,1118,1.0,1119,0.5257174,315434.0
Maharashtra,132,Nalasopara,1 KSHITIJ HITENDRA THAKUR,MALE,36.0,GENERAL,BVA,Whistle,149807,61.0,149868,55.69851711,519160.0
Maharashtra,132,Nalasopara,2 PRADEEP RAMESHWAR SHARMA,MALE,57.0,GENERAL,SHS,Bow and Arrow,106103,36.0,106139,39.44661241,519160.0
Maharashtra,132,Nalasopara,3 PRAVIN PRAKASH GAIKWAD,MALE,38.0,GENERAL,VBA,Gas Cylinder,3480,7.0,3487,1.295945293,519160.0
Maharashtra,132,Nalasopara,5 HITESH PRADIP RAUT,MALE,26.0,GENERAL,SanS,Auto- Rickshaw,1393,0.0,1393,0.517709146,519160.0
Maharashtra,132,Nalasopara,6 PARESH SUKUR GHATAL,MALE,35.0,ST,IND,Telephone,1082,0.0,1082,0.402125841,519160.0
Maharashtra,132,Nalasopara,7 SALMAN BALUCH,MALE,30.0,GENERAL,BSP,Elephant,1044,0.0,1044,0.388003122,519160.0
Maharashtra,132,Nalasopara,8 SUSHANT MADHUKAR PAWAR,MALE,32.0,SC,IND,Cup & Saucer,660,3.0,663,0.246404281,519160.0
Maharashtra,132,Nalasopara,9 Dr. VIJAYA DATTARAM SAMEL,FEMALE,64.0,GENERAL,IND,Tractor Chalata Kissan,533,1.0,534,0.198461367,519160.0
Maharashtra,132,Nalasopara,10 AMAR KISAN KAWLE,MALE,30.0,GENERAL,IND,Battery torch,407,0.0,407,0.151261753,519160.0
Maharashtra,132,Nalasopara,11 ARORA RAKESH VISHWANATH,MALE,59.0,GENERAL,HJP,Helicopter,375,0.0,375,0.139368937,519160.0
Maharashtra,132,Nalasopara,12 MOHSIN SHARIF SHAIKH,MALE,34.0,GENERAL,BAHUMP,Bat,282,0.0,282,0.104805441,519160.0
Maharashtra,132,Nalasopara,13 OMKAR SUDHAKAR SHETTY,MALE,26.0,GENERAL,IND,Football,259,0.0,259,0.096257479,519160.0
Maharashtra,132,Nalasopara,14 SATISH SITARAM WAREKAR,MALE,32.0,GENERAL,IND,Batsman,171,0.0,171,0.063552235,519160.0
Maharashtra,132,Nalasopara,15 MUZFFAR ZULKAR VOHRA,MALE,25.0,GENERAL,IND,Almirah,145,0.0,145,0.053889322,519160.0
Maharashtra,133,Vasai,1 HITENDRA VISHNU THAKUR,MALE,57.0,GENERAL,BVA,Whistle,102749,201.0,102950,54.18278466,304697.0
Maharashtra,133,Vasai,2 VIJAY GOVIND PATIL,MALE,71.0,GENERAL,SHS,Bow and Arrow,76797,158.0,76955,40.50156575,304697.0
Maharashtra,133,Vasai,3 Prafulla Narayan Thakur,MALE,44.0,GENERAL,MNS,Railway Engine,3531,9.0,3540,1.863108866,304697.0
Maharashtra,133,Vasai,5 Shahid Kamal Shaikh,MALE,32.0,GENERAL,VBA,Gas Cylinder,1568,2.0,1570,0.826294045,304697.0
Maharashtra,133,Vasai,6 Anton Victar DicuNA,MALE,50.0,GENERAL,BSP,Elephant,1286,2.0,1288,0.677876898,304697.0
Maharashtra,133,Vasai,7 SUNEEL MANI SINGH,MALE,40.0,GENERAL,IND,Helicopter,666,0.0,666,0.350517092,304697.0
Maharashtra,134,Bhiwandi Rural (S.T.),1 Shantaram Tukaram More,MALE,49.0,ST,SHS,Bow and Arrow,83367,200.0,83567,48.35661463,289361.0
Maharashtra,134,Bhiwandi Rural (S.T.),2 Shubhangi Ramesh Govari,FEMALE,30.0,ST,MNS,Railway Engine,38994,64.0,39058,22.60117815,289361.0
Maharashtra,134,Bhiwandi Rural (S.T.),3 Madhuri Shashikant Mhatre,FEMALE,47.0,ST,NCP,Clock,33489,82.0,33571,19.42608816,289361.0
Maharashtra,134,Bhiwandi Rural (S.T.),4 Mhase Nitesh Jagan,MALE,25.0,ST,CPI,Ears of Corn And Sickle,4955,3.0,4958,2.868980522,289361.0
Maharashtra,134,Bhiwandi Rural (S.T.),5 Swapnil Mahadeo Koli,MALE,49.0,ST,VBA,Gas Cylinder,4408,18.0,4426,2.561135093,289361.0
Maharashtra,134,Bhiwandi Rural (S.T.),7 Co. Laxaman Sukary Wadu,MALE,54.0,ST,RMPOI,Pot,2508,1.0,2509,1.451849966,289361.0
Maharashtra,134,Bhiwandi Rural (S.T.),8 Sitaram Arjun Dive,MALE,42.0,ST,IND,Cup & Saucer,1384,1.0,1385,0.801439698,289361.0
Maharashtra,135,shahapur,1 DAULAT BHIKA DARODA,MALE,51.0,ST,NCP,Clock,75804,249.0,76053,46.95934056,249313.0
Maharashtra,135,shahapur,2 BARORA PANDURANG MAHADU,MALE,49.0,ST,SHS,Bow and Arrow,60788,161.0,60949,37.6332932,249313.0
Maharashtra,135,shahapur,3 Krushna Chintu Bhavar,MALE,39.0,ST,CPIM,"Hammer, Sickle and Star",10359,2.0,10361,6.397456083,249313.0
Maharashtra,135,shahapur,4 Harishchandra (Haresh) Bango Khandavi,MALE,32.0,ST,VBA,Gas Cylinder,5661,10.0,5671,3.501589948,249313.0
Maharashtra,135,shahapur,6 JAGDISH GOVIND GIRA,MALE,39.0,ST,IND,Cup & Saucer,1815,1.0,1816,1.121299126,249313.0
Maharashtra,135,shahapur,7 RAVINDRA MANGALU MARADE,MALE,31.0,ST,BSP,Elephant,1710,0.0,1710,1.055848847,249313.0
Maharashtra,135,shahapur,8 VISHNU BUDHA THOMBRE,MALE,44.0,ST,BTP,Auto- Rickshaw,1081,1.0,1082,0.668086814,249313.0
Maharashtra,136,Bhiwandi West,1 Chaughule Mahesh Prabhakar,MALE,45.0,GENERAL,BJP,Lotus,58816,41.0,58857,42.38402489,275855.0
Maharashtra,136,Bhiwandi West,2 Khalid (Guddu),MALE,48.0,GENERAL,IND,Bat,43937,8.0,43945,31.6456152,275855.0
Maharashtra,136,Bhiwandi West,3 Khan Shoeb (Guddu),MALE,47.0,GENERAL,INC,Hand,28345,14.0,28359,20.42184552,275855.0
Maharashtra,136,Bhiwandi West,4 Nagesh Shankar Mukadam,MALE,50.0,GENERAL,MNS,Railway Engine,2597,3.0,2600,1.872308556,275855.0
Maharashtra,136,Bhiwandi West,5 Bonde Suhas Dhananjay,MALE,47.0,GENERAL,VBA,Gas Cylinder,2168,3.0,2171,1.563377645,275855.0
Maharashtra,136,Bhiwandi West,7 Abusama Abuhuraira Khan,MALE,41.0,GENERAL,BSP,Elephant,704,0.0,704,0.506963548,275855.0
Maharashtra,136,Bhiwandi West,8 Shaeem Afaque Farooque,MALE,27.0,GENERAL,IND,Whistle,344,0.0,344,0.247720824,275855.0
Maharashtra,137,Bhiwandi East,1 Rais Kasam Shaikh,MALE,45.0,GENERAL,SP,Bicycle,45531,6.0,45537,35.2259981,269935.0
Maharashtra,137,Bhiwandi East,2 Rupesh Laxman Mhatre,MALE,48.0,GENERAL,SHS,Bow and Arrow,44081,142.0,44223,34.20952882,269935.0
Maharashtra,137,Bhiwandi East,3 Santosh Manjayya Shetty,MALE,50.0,GENERAL,INC,Hand,32165,33.0,32198,24.90736515,269935.0
Maharashtra,137,Bhiwandi East,4 Budhesh Laxman Jadhav,MALE,48.0,SC,VBA,Gas Cylinder,2053,12.0,2065,1.597419375,269935.0
Maharashtra,137,Bhiwandi East,5 Manoj Waman Gulvi,MALE,46.0,GENERAL,MNS,Railway Engine,1472,20.0,1492,1.154164507,269935.0
Maharashtra,137,Bhiwandi East,7 Najir Ahamad Siddiq Ansari,MALE,56.0,GENERAL,BSP,Elephant,550,1.0,551,0.426236356,269935.0
Maharashtra,137,Bhiwandi East,8 Habibur Rehman Khan,MALE,59.0,GENERAL,PECP,Bat,508,0.0,508,0.392972902,269935.0
Maharashtra,137,Bhiwandi East,9 Narayan Pratap Vanga,MALE,31.0,GENERAL,BAHUMP,Whistle,255,0.0,255,0.19726002,269935.0
Maharashtra,137,Bhiwandi East,10 Santosh Lachhayya Shetty,MALE,32.0,GENERAL,IND,Pen Nib with Seven Rays,249,0.0,249,0.192618607,269935.0
Maharashtra,137,Bhiwandi East,11 Harun Jais Khan,MALE,30.0,GENERAL,IND,Television,216,0.0,216,0.16709084,269935.0
Maharashtra,137,Bhiwandi East,12 Sayed Kashif,MALE,53.0,GENERAL,IND,Key,191,0.0,191,0.147751623,269935.0
Maharashtra,137,Bhiwandi East,13 Momin Rais A. Khalik,MALE,52.0,GENERAL,IND,Auto- Rickshaw,164,0.0,164,0.126865268,269935.0
Maharashtra,137,Bhiwandi East,14 Salam Bastiwala,MALE,51.0,GENERAL,SMFB,Crane,152,0.0,152,0.117582443,269935.0
Maharashtra,137,Bhiwandi East,15 Dr. Nooruddin N. Ansari,MALE,45.0,GENERAL,IND,Cup & Saucer,111,1.0,112,0.086639695,269935.0
Maharashtra,138,Kalyan West,1 VISHWANATH ATMARAM BHOIR,MALE,49.0,GENERAL,SHS,Bow and Arrow,65121,365.0,65486,34.50445229,452924.0
Maharashtra,138,Kalyan West,2 NARENDRA BABURAO PAWAR,MALE,50.0,GENERAL,IND,Whistle,43085,124.0,43209,22.76674219,452924.0
Maharashtra,138,Kalyan West,3 PRAKASH SUKHDEV BHOIR,MALE,48.0,GENERAL,MNS,Railway Engine,37880,195.0,38075,20.06164708,452924.0
Maharashtra,138,Kalyan West,4 KANCHAN YOGESH KULKARNI,FEMALE,31.0,GENERAL,INC,Hand,11619,29.0,11648,6.137309658,452924.0
Maharashtra,138,Kalyan West,5 AYAZ GULZAR MOLVI,MALE,47.0,GENERAL,AIMIM,Kite,10110,0.0,10110,5.326940302,452924.0
Maharashtra,138,Kalyan West,6 NARESH SHANI GAIKWAD,MALE,37.0,GENERAL,VBA,Gas Cylinder,9628,37.0,9665,5.092470625,452924.0
Maharashtra,138,Kalyan West,8 SAJITHA JAYAKRISHNAN NAIR,FEMALE,37.0,GENERAL,IND,Slate,2090,1.0,2091,1.101744033,452924.0
Maharashtra,138,Kalyan West,9 DHUMAL SUNIL GANGARAM,MALE,43.0,GENERAL,IND,Hat,1600,3.0,1603,0.844617735,452924.0
Maharashtra,138,Kalyan West,10 ASHISH VIJAY TAMBE,MALE,30.0,GENERAL,BSP,Elephant,1507,6.0,1513,0.797196902,452924.0
Maharashtra,138,Kalyan West,11 DR. NEETA ASHISH PATIL,FEMALE,38.0,GENERAL,SBBGP,Sewing Machine,619,2.0,621,0.327203752,452924.0
Maharashtra,138,Kalyan West,12 NILESH R. JAIN / SHAH,MALE,38.0,GENERAL,IND,Tube light,532,2.0,534,0.281363612,452924.0
Maharashtra,138,Kalyan West,13 YOGESH MOTIRAM KATHORE,MALE,31.0,GENERAL,IND,Cup & Saucer,481,4.0,485,0.255545603,452924.0
Maharashtra,138,Kalyan West,14 SURESH KALURAM JADHAV,MALE,54.0,SC,IND,Almirah,348,1.0,349,0.183887455,452924.0
Maharashtra,138,Kalyan West,15 NOVEL BALU SALVE,MALE,54.0,GENERAL,IND,Dish Antenna,335,0.0,335,0.17651088,452924.0
Maharashtra,138,Kalyan West,16 DR. VIJAY BHIKAJI PAGARE (JAYKHEDKAR),MALE,40.0,GENERAL,BALP,Plate Containing Food,200,0.0,200,0.10537963,452924.0
Maharashtra,138,Kalyan West,17 KAUSTUBH SATISHCHANDRA BAHULEKAR,MALE,33.0,GENERAL,IND,Chappals,180,0.0,180,0.094841667,452924.0
Maharashtra,138,Kalyan West,18 ADV. SWATI DHONDIRAM ZIMUR,FEMALE,39.0,SC,IND,Clip,143,1.0,144,0.075873334,452924.0
Maharashtra,139,Murbad,1 Kisan Shankar Kathore,MALE,67.0,GENERAL,BJP,Lotus,173558,510.0,174068,74.75189061,397940.0
Maharashtra,139,Murbad,2 Pramod Vinayak Hindurao,MALE,60.0,GENERAL,NCP,Clock,37933,95.0,38028,16.33077244,397940.0
Maharashtra,139,Murbad,3 Deepak Pandharinath Khambekar,MALE,53.0,GENERAL,VBA,Gas Cylinder,8474,30.0,8504,3.651964047,397940.0
Maharashtra,139,Murbad,5 Adv.Ratna Kishor Gaikwad,FEMALE,36.0,SC,BSP,Elephant,1999,4.0,2003,0.860169801,397940.0
Maharashtra,139,Murbad,6 Pradeep Govind Rokade,MALE,49.0,SC,IND,Cup & Saucer,1558,3.0,1561,0.670356994,397940.0
Maharashtra,139,Murbad,7 Chandrakant Bhaskar Pashte,MALE,32.0,GENERAL,PWPI,Cart,1097,0.0,1097,0.471096491,397940.0
Maharashtra,139,Murbad,8 Mayur Vinayak Yelve,MALE,41.0,SC,BMUP,Cot,816,1.0,817,0.350853084,397940.0
Maharashtra,140,Ambernath ,1 Dr. Kinikar Balaji Pralhad,MALE,47.0,SC,SHS,Bow and Arrow,59862,221.0,60083,44.8651797,315581.0
Maharashtra,140,Ambernath ,2 Rohit Chandrakant Salve,MALE,38.0,SC,INC,Hand,30738,51.0,30789,22.99076307,315581.0
Maharashtra,140,Ambernath ,3 Dhananjay Bhimrao Surve,MALE,44.0,SC,VBA,Gas Cylinder,16203,71.0,16274,12.1521218,315581.0
Maharashtra,140,Ambernath ,4 Sumedh Hiraman Bhawar,MALE,40.0,SC,MNS,Railway Engine,13604,31.0,13635,10.18152764,315581.0
Maharashtra,140,Ambernath ,6 Pravin Motiram Kharat,MALE,57.0,SC,NCP,Clock,3312,11.0,3323,2.481350667,315581.0
Maharashtra,140,Ambernath ,7 Dr. Dhammdeep Hemraj Ganvir,MALE,39.0,SC,BSP,Elephant,1305,5.0,1310,0.978203242,315581.0
Maharashtra,140,Ambernath ,8 Kamlakar Nagorao Suryavanshi,MALE,56.0,SC,IND,Television,870,4.0,874,0.652633308,315581.0
Maharashtra,140,Ambernath ,9 Raju Komrayya Deekonda,MALE,48.0,SC,IND,Helicopter,609,0.0,609,0.4547525,315581.0
Maharashtra,140,Ambernath ,10 Rambhau Mahadev Tayade,MALE,50.0,SC,IND,Cup & Saucer,599,1.0,600,0.448032019,315581.0
Maharashtra,140,Ambernath ,11 Apeksha Dalavi,FEMALE,35.0,SC,IND,Gas Stove,429,1.0,430,0.321089614,315581.0
Maharashtra,140,Ambernath ,12 Dilip Madhavrao Jagtap,MALE,60.0,SC,IND,Battery torch,275,0.0,275,0.205348009,315581.0
Maharashtra,140,Ambernath ,13 Jayesh Balaram Jadhav,MALE,35.0,SC,IND,Batsman,263,0.0,263,0.196387368,315581.0
Maharashtra,140,Ambernath ,14 Gaikwad Ramesh Kondiba,MALE,54.0,SC,IND,Sewing Machine,259,0.0,259,0.193400488,315581.0
Maharashtra,140,Ambernath ,15 Vinod Manohar Salve,MALE,45.0,SC,BMUP,Cot,238,0.0,238,0.177719368,315581.0
